business_id,categories
94tqDP9jqemQY3LzjeEOkA,"['Restaurants', 'Pizza', 'Italian']"
9iaMnKdCQrJA-UPYmDYs7A,"['Tapas Bars', 'Canadian (New)', 'French', 'Restaurants']"
UDlAc_lP-I0ITMoMZWHP3g,"['Middle Eastern', 'Halal', 'Restaurants']"
DJ2kpzMiRn5DWLi9u6XUkw,['Restaurants']
Pj5KZTS29wUPrRxWIEye2g,"['Pizza', 'Restaurants']"
qv7o2-TurIgw2yglAYmVDg,"['Cafes', 'Restaurants']"
pkKQAuRi6An04w8NZs9Sew,"['Pizza', 'Restaurants']"
e9VNs17K6yNThwIt35baWg,"['Burgers', 'Hot Dogs', 'Restaurants']"
QicQ1wyzsrhTJ6D7XN0B6Q,"['Canadian (New)', 'Restaurants']"
G65-1ikYzfa2EQO0NCJgXw,"['Indian', 'Restaurants']"
SSZ5ESIRKXTyxw4XbIkrZQ,"['Greek', 'Restaurants']"
hLtb57TXKmBWegOCTrDzyA,"['Chinese', 'Restaurants']"
kmD_DSYTtKOOzvWwRgwNvw,"['Pizza', 'Restaurants']"
pO_9FsumGOwb0gjLOsJugw,"['Barbeque', 'Restaurants']"
HzEllksaaZ9f9appJCRvfw,"['Steakhouses', 'Restaurants']"
zRg_Zh5z_RS36dx8Fxfe8Q,"['Caribbean', 'Restaurants']"
z1I-my6svCC932iJHpkGEQ,"['Delis', 'Steakhouses', 'Sandwiches', 'Restaurants']"
we3Hz1tUWFssx3YKNpsegQ,"['Middle Eastern', 'Restaurants']"
vO85u4L651CRhiOv4Ouz8g,"['Vietnamese', 'Restaurants']"
3-WLOkVK9HuJXwGDJXHCyQ,"['Chinese', 'Restaurants']"
6OTr2OQADwbA04BruS0qWQ,"['Chinese', 'Restaurants']"
6g28TEvEJi_w2vZFxpJ_Pg,"['Cheese Shops', 'Food', 'Specialty Food', 'Delis', 'Sandwiches', 'Restaurants']"
Ng4q4enwgeuSSYWUYfy3eA,"['Sushi Bars', 'Restaurants']"
IvjXXVB0OYE7XAyECkYQsQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
2hbyn_VXBL2dtuk15DhO3A,"['Pizza', 'Restaurants']"
TS1q4UslubqeQpg8L1CVWA,"['Canadian (New)', 'Restaurants']"
Ava5e1hLjDI-lHA_Q8KwSg,"['Sushi Bars', 'Restaurants']"
nANcJhLZIi9E0y6ijx49GQ,"['Burgers', 'Fast Food', 'Restaurants']"
2V3Vg7towuCOaNyH4xoy0Q,"['Burgers', 'Restaurants']"
0OhiWafyODzdWh4LR1Fphw,"['Restaurants', 'Italian']"
z_8t0AeYl5l8IINwD2LfaA,"['Restaurants', 'French', 'Italian']"
UitkgQH5vz82u8Dj2iIG2w,"['Restaurants', 'Italian']"
hX55G8mhA8zourswVJKAtA,"['Pizza', 'Restaurants']"
8cH4KTScAtuHtQj9_gLxNg,"['Portuguese', 'Seafood', 'Restaurants']"
mq-jKj0SM2mvvXtdzL4tjw,"['Restaurants', 'Italian']"
LQDs9gLgw539pzxneQ4U0Q,"['Restaurants', 'Turkish']"
5ketACtfmzcqj9GcHnuH7w,"['French', 'Restaurants']"
KJWSQr7EWjCCjC6-PF66AQ,['Restaurants']
Mcwft6N1utcgRIanFEbJiA,"['Chinese', 'Restaurants']"
BWaCdx0LgVmIGNkwiCBMEg,"['Canadian (New)', 'Restaurants']"
oY1EkXqpe95mVAHhyIvOXA,"['Seafood', 'Steakhouses', 'Gluten-Free', 'Restaurants']"
XXGiq0md7re7zKZ06Ft8mg,"['Burgers', 'American (Traditional)', 'Diners', 'Restaurants']"
xqe7Ag9mSaM22T694CvRQA,"['Vegetarian', 'Indian', 'Vegan', 'Restaurants']"
UxXT8TmSiIwSh1J-V_KSlg,"['Pubs', 'Irish', 'Nightlife', 'Bars', 'Restaurants']"
FAHj9xXfZnT8yXiy82xQAQ,"['Hotels', 'Hotels & Travel', 'Cafes', 'Event Planning & Services', 'Restaurants']"
nDOUaDzqY-uwuEcZ-YzWWA,"['French', 'Restaurants']"
ViKTmf7xQ7RCqhHs7HW5aQ,"['Restaurants', 'Italian']"
83Vav3x3_XPIHohb-g-2Kw,"['Burgers', 'Fast Food', 'Restaurants']"
2O4Csd1NHD-L9M99GPMRlA,"['Food', 'Ethnic Food', 'Specialty Food', 'Sushi Bars', 'Restaurants']"
oERKQJ0BnBWeVV7fgepX5A,"['Restaurants', 'Italian']"
ILCmRBaN0aoanKPdIYwyzw,"['Chinese', 'Restaurants']"
G6U_M2NNzVq8U9NPJx_clg,['Restaurants']
-YXEwrnhS4XFS6OecLJjhA,['Restaurants']
WhT5I5Ho-TZH-KQ8UNPueA,"['Asian Fusion', 'Restaurants']"
nmItOKXkVM0nJJjSgQTozw,"['Italian', 'Cafes', 'Restaurants']"
-vYXWPTZQ_XI3UZ2IyZ00Q,"['French', 'Restaurants']"
-gs5KEyNSERuoG61oPEQrQ,"['Delis', 'Sandwiches', 'Restaurants']"
wrxMjl7YD90m1yeNunwKOw,"['Bars', 'Restaurants', 'Nightlife', 'Lounges', 'Italian']"
k-cukgdXNE_CAyMligSYTA,"['Seafood', 'Mediterranean', 'Restaurants']"
79VvdrEisnCt7JEmoCdPuw,"['Vietnamese', 'Chinese', 'Restaurants']"
qZUdxnM4S51W2NxmaiAQIQ,"['Burgers', 'Restaurants']"
1nYhyiluPnAGssHin3dU1g,"['Portuguese', 'Barbeque', 'Restaurants']"
Ahe4usP-JV67GmsiQmihMw,['Restaurants']
-AbU9Uw3Da3VsQJW2pPsDg,"['Chinese', 'Restaurants']"
9eLBUR4i5mnV5A87pVATIw,"['Restaurants', 'Italian']"
gBSPq-Wc5HJpboJ5joDLEw,"['French', 'Restaurants']"
jJanldW6yrcpJrA0-NqANQ,"['Breakfast & Brunch', 'Restaurants']"
-agh_pVxtZTaODE-3NAotg,"['Restaurants', 'Italian']"
VDRIf-as3F3ELnzJ1WMJvA,"['Restaurants', 'Italian']"
NeT9SPNHyI1U7FJt5BBCMQ,"['Korean', 'Restaurants']"
R_rLbymaNFJ-C-WYE12RQg,"['Tapas/Small Plates', 'Mediterranean', 'Middle Eastern', 'Restaurants']"
Vx-ikLaOxjbbkX4Ee4X0Sw,"['Middle Eastern', 'Restaurants']"
NkLIJ9kUc_fzryQm-LEWOg,"['Russian', 'French', 'Restaurants']"
SmMeam9Go6HSvTvdqxmXXQ,"['Asian Fusion', 'Restaurants']"
U88FKzAccPp6cGMfWZmbuQ,['Restaurants']
kE1aSOUf7DyyURhEDsTS5A,"['Lebanese', 'Middle Eastern', 'Restaurants']"
-BmTlLuabuOD81-_9Q3rvg,"['Bars', 'Food', 'Breweries', 'Pubs', 'Nightlife', 'Sandwiches', 'Restaurants']"
x87nxSlx8H7ZMmE2IF7LgQ,"['Portuguese', 'Chicken Shop', 'Restaurants']"
6BSbEy8nXqz5lwNRH6fwCg,"['Pubs', 'Bars', 'Nightlife', 'Irish', 'Restaurants']"
tX13cBUrvD5B565_XhlFNQ,"['Sushi Bars', 'Restaurants']"
UjcmdcXYBXHUajOb66TkNQ,"['Sushi Bars', 'Restaurants']"
Y9Qv3BYtJeoHjBcWa25u1w,"['Mexican', 'Restaurants']"
JmsmeW-colgeA0aLNCYUug,"['Restaurants', 'Italian']"
rfOqwm-Fct2t7Q076m-Dcw,"['Restaurants', 'Italian']"
x_YGS3-1mwEPOgFFFfo4RA,"['Vegetarian', 'Restaurants']"
zjMJH2iLSHuJZ271I3QrPw,"['Fast Food', 'Canadian (New)', 'Restaurants']"
BkC1pDqhdcRZ_G6fv_Dnmg,"['Chinese', 'Restaurants']"
6jtPTI668vipCka_GnTQ_g,"['Vegetarian', 'Indian', 'Restaurants']"
i3841Bpqyu8zGZRFBHDQXQ,"['Cafes', 'Restaurants']"
NtM5HKXI8MzV8QDn0HLeSw,"['Japanese', 'Restaurants']"
5jcr2_YcxIn9vBpApqousg,"['Cafes', 'Restaurants']"
bWKeqYvdiKkKo11V2m4_ng,"['Thai', 'Restaurants']"
XZwfnxbL06zFuKQ8o2JbQA,"['Pubs', 'Bars', 'Nightlife', 'Irish', 'Restaurants']"
tMzQPil_7TIHnaoToyQxuQ,"['Cafes', 'Salad', 'Restaurants']"
Znrhf-sxuxZ8iT4rJd59jQ,"['Sandwiches', 'Restaurants']"
EE14LUTGkw7NVcpP0d_x0A,"['Restaurants', 'Italian']"
HdDivX8GybvEQjHEyZuI4A,"['Japanese', 'Restaurants']"
xaz-Zt9lP-Y2mzv8zEbVLg,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
X3skNsIxa8dj1xmJ4_Kclw,"['Middle Eastern', 'Restaurants']"
eUM3W7s6CUZkaUJDTRbP_w,"['Lebanese', 'Pizza', 'Middle Eastern', 'Restaurants']"
v04inzIk2i3VKbwf8NtVGg,"['Seafood', 'Bars', 'Steakhouses', 'Nightlife', 'Restaurants']"
264z0scn2EKXx5lalM5tQQ,"['Salad', 'Restaurants']"
g-IVhEBShjYS3Y2IxtUNIw,"['Vietnamese', 'Restaurants']"
ozqToA3UdJEewIowVMHlRA,"['Barbeque', 'Restaurants']"
Nb5q_3-SvOtVeUgZIqYZTQ,"['Breakfast & Brunch', 'Restaurants']"
wXI2fbZHBMJoaP2bukuDjA,"['Pizza', 'Restaurants']"
RSpE4CQ1C4EJWZZ6kQ3LAA,"['Cafes', 'Restaurants']"
VISOnTiFma7PWwySoAFJgQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
hIfzTioNknYq4e8puMZF9Q,"['Italian', 'Middle Eastern', 'French', 'Restaurants']"
1RLGEWT2iU_wYUr6L6QQzg,"['Delis', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
OnqP2U6umbrB4DqXmwY9iA,"['Arabian', 'Middle Eastern', 'Restaurants']"
UglRLu7xVFw5F1Xd6K7fSA,"['Middle Eastern', 'Restaurants']"
NqelJlme2RN0RxcmO6lxmw,"['Pubs', 'Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']"
XXoZ_f7Uw-Z4Km7QxwsuHQ,"['Greek', 'Mediterranean', 'Restaurants']"
cTih3cXw5hYfNygl8DDRxw,"['Kosher', 'Lebanese', 'Middle Eastern', 'Restaurants']"
snMfcJuosoFSdS6LueXmJA,"['Chinese', 'Restaurants']"
Oq4LxPXbKewaxgtnzYl1tg,"['Sandwiches', 'Restaurants']"
kqGFCjGsGQCBTJk515MscA,"['Vietnamese', 'Restaurants']"
0YTDinp9GH4kj1qp5pfeeA,"['Burgers', 'Bars', 'Nightlife', 'Restaurants']"
8rFN-fn4RPr3kDo3kTxr0A,"['Chinese', 'Restaurants']"
bqzTmZ_Hr2s5erUwfVUA1g,"['Vietnamese', 'Restaurants']"
Q4D5Zre41GBU8Nu0hq8vQw,"['French', 'Restaurants']"
ZSXgPelnA8-tuXtJHgQKUA,"['Sushi Bars', 'Restaurants']"
4dMXRwNvcjNzDPMec--Wnw,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
B2XyZ3vASTrapHcpDQqmRA,"['Burgers', 'Restaurants']"
BiDC7G5jBUqv2nu-XDPVlQ,"['French', 'Restaurants']"
1tI2U77_GJ8R45K9FPAuSA,"['Chinese', 'Restaurants']"
qRs0FXkxqMXHgkPVW4XXeA,"['Sushi Bars', 'Japanese', 'Restaurants']"
gFdcQ6FTPW1gp8ywKKVUUw,"['Modern European', 'Italian', 'Restaurants']"
S2VTuWT6LnpR_NC1upis6A,"['Delis', 'Restaurants']"
ORbDFcH_mvupg_uQ2LeZ2g,"['Indian', 'Restaurants']"
HBj1GecZA4p1IHJukw3rng,"['Pizza', 'Restaurants']"
jWg5J2MRjhp1kgXTY8pSOw,"['Food', 'Coffee & Tea', 'Pizza', 'Breakfast & Brunch', 'Restaurants']"
tPeEtJbu405oDTsK0Vy8Bg,"['Thai', 'Restaurants']"
OagCmpG3CxFXdRH8vxxTlg,"['Pizza', 'Restaurants']"
nF37lu5xHJ_0E03hLJzQAg,"['Nightlife', 'Breakfast & Brunch', 'Mediterranean', 'Bars', 'Restaurants']"
EH_eLoNJy1ZGlQwNJ9n8jA,"['Chinese', 'Restaurants']"
5N64spCCuy4-RuCizQho8A,"['Restaurants', 'Italian']"
og6uuPtDJsOZC5PsqlvZfw,"['Delis', 'Sandwiches', 'Restaurants']"
tK9gTB4bj4Z-iQ1daqkK7w,"['Seafood', 'Steakhouses', 'Restaurants']"
jfD79Z9JKPMMDvcNZ_XrjA,"['Bars', 'Restaurants', 'Nightlife', 'Italian']"
ZlgR0fUI2zbIv7VnpmWObg,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
QHbfG8Rwubu1uZzCGvd7kg,"['Pakistani', 'Indian', 'Middle Eastern', 'Restaurants']"
Jfq6mF3DPKZS0AGmkM7NwA,"['Canadian (New)', 'Restaurants']"
eh-x48N8EhXwa665lFGaSA,"['Canadian (New)', 'Restaurants']"
2cM1L2ngS5YLR_3APAaxfQ,"['Cafes', 'Canadian (New)', 'Restaurants']"
F4Sn3Z9SP9xSGgGzqjrhlw,"['Chinese', 'Restaurants']"
sldU1H3DyQyzLn5W5W4m1g,['Restaurants']
RrsFnbqsHq91ta_Dw0ETWg,"['Breakfast & Brunch', 'Cafes', 'Restaurants']"
cndx8W9hhTspDlzic6yplw,"['Sushi Bars', 'Restaurants']"
MgdPs9iYcFwS3kwbfxOcow,"['French', 'Restaurants']"
kiwUEhj2KXh4krPqX13bnA,"['Pubs', 'Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']"
zNW9L58utBlWX0DhkajgWQ,"['Pizza', 'Restaurants']"
CsItrbBidc4UdubQSHb54g,"['French', 'Restaurants']"
q-C5nkLAPmU0bR9xysC46A,"['Sushi Bars', 'Restaurants']"
JPeCyatOeupk_kSKp_WojQ,"['International', 'Bars', 'Nightlife', 'Lounges', 'Restaurants']"
daE_4Rpi0yEa-dC-Pr3TWw,"['Soup', 'Restaurants']"
qM8DIqBb4-GtdhEKZuqwxg,"['Food', 'Pizza', 'Restaurants']"
lMZIBOyq7S0HUYdGXGdmow,"['Restaurants', 'Italian']"
6tUz_RYIa82JVvAXR5nHwQ,"['Books, Mags, Music & Video', 'Restaurants', 'Shopping', 'French', 'Bookstores']"
woNVoGxw-_wI3YxMWSmfjA,"['Indian', 'Restaurants']"
tr5CU8Y7UaCxgLv79nUfOA,"['Sandwiches', 'Salad', 'Restaurants']"
75YDFcZRRa6tiWji65iFzA,"['Vietnamese', 'Restaurants']"
7ty2XiSe-cd9VbIDWZljKw,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']"
jxpJpHxWXVWUK01onNXydA,"['Middle Eastern', 'Restaurants']"
nt-5SgThwwjhHTIz3yJf1w,"['Cheese Shops', 'Food', 'Caterers', 'Specialty Food', 'Sandwiches', 'Event Planning & Services', 'Restaurants']"
86gZV-dpM6H4JLb96TDbYA,"['Delis', 'Restaurants']"
XelBL_N-n-y1221tRAcZ0w,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Restaurants', 'Fish & Chips']"
fo0WJFqEwLCPki6jVAFTZg,"['Steakhouses', 'Restaurants', 'Barbeque', 'Brazilian']"
T5jfvzHO6QdGudY61PYlDw,"['Food', 'Coffee & Tea', 'Asian Fusion', 'Restaurants']"
NzKKnQSExgMXy6uFsemzXg,"['Burgers', 'Fast Food', 'Restaurants']"
fdKXdj2L3DiyHvqHw6FCvg,"['Restaurants', 'Pizza', 'Italian']"
sPjHIvWqog_W7vU6uMNT-w,"['Bakeries', 'Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
W01Bd3EanoqM6tWpsNEh1w,"['Sushi Bars', 'Restaurants']"
91tVC0j1WjKotqeBV0wg9A,"['Mexican', 'Restaurants']"
m476YlEMTA3CZS9ezUwSfA,"['Comfort Food', 'Restaurants']"
pNNiVpYRjGOldveDMVrXMQ,"['Sushi Bars', 'Japanese', 'Gluten-Free', 'Restaurants']"
qZi89e_d6RyooGH9LEvFEQ,"['Pizza', 'Restaurants']"
IxZUzrOHnVbcW3sKpU8ZtQ,"['Chinese', 'Restaurants']"
wDRvlZteKOHK2C0DG2dKAw,"['Brasseries', 'Steakhouses', 'Restaurants']"
mUraT4u496wxdlNaLmjnlg,"['Chinese', 'Restaurants']"
KhBLS60PLQkPN7CHTcs8Ww,"['Restaurants', 'Italian']"
Vq_gO_Wsf90AZl0KLB_gjQ,"['Restaurants', 'Italian']"
My4PLwDtaEJ2A3cn5BJNdA,"['Burgers', 'Poutineries', 'Sandwiches', 'Restaurants']"
3MVOWIF7hnVOILwu4p_Jeg,"['Diners', 'Restaurants']"
84tEebdFmIrDI2F8N0h2QQ,"['Food', 'Bagels', 'Sandwiches', 'Restaurants']"
Yj0fJldokZ32AX4R5a_LqA,"['Indian', 'Restaurants']"
F2BBQrVFOiP-94gTWwzp1w,"['Restaurants', 'Pizza', 'Italian']"
OB6SUleaj9LU-sIbzJ_g0w,"['Vegetarian', 'Restaurants']"
U7p65Voo9Huj6Go_SK4fSg,"['Pizza', 'Restaurants']"
5s2e_PCD5qshfBAFoLKqLg,"['French', 'Restaurants']"
CCe3h2GuEg1FnqD-aikftA,"['Pizza', 'Restaurants']"
849TBimiH2RS0IpoQbKtag,"['Japanese', 'Restaurants']"
tkauntftbXvZznaKCtrgPg,"['French', 'Restaurants']"
16XhwkdJ0lEiPEb418WHfw,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']"
GS3qYe4B0wAqM7gTEP5yEQ,"['Vietnamese', 'Restaurants']"
4vOtRVg7yr_IyXzNAv6p1w,"['Greek', 'Restaurants']"
GmjYpenAJhfL6ice5Hl31A,"['Cafes', 'Restaurants']"
qQjnoumX6T_pBH47Cx6MDA,"['Breakfast & Brunch', 'Restaurants']"
gCEOkmi1TSiW0OmwJEWrLA,"['Pizza', 'Restaurants']"
hg2q5fJNH1c-CYZWT1Sc4g,"['Italian', 'Pizza', 'Restaurants']"
DUxibGmcvaYhg1k46cnBiA,"['Burgers', 'Breakfast & Brunch', 'Creperies', 'Restaurants']"
7taQu_NKlOW9lSrt7ZyXyw,"['Sushi Bars', 'Restaurants']"
94ClwBungsBEzhN0jED5gA,"['Japanese', 'Restaurants']"
_TrH0m2TleO0pz46rjGSzQ,"['Burgers', 'American (Traditional)', 'Pizza', 'Restaurants']"
WMBxsT--UhbbALJItJ-ABg,"['Cafes', 'Restaurants']"
qTlEWzrv5ONv6wbDp9K4Sg,"['Thai', 'Restaurants']"
MrS0THfMkLQRMECwq_hE5w,"['Pizza', 'Diners', 'Restaurants']"
kvrITnWyepqlf1UZl2caCQ,"['Mexican', 'Restaurants']"
ui-RIwga_tLd5fZeQyf5rg,"['Food', 'Cheese Shops', 'Delis', 'Restaurants', 'Specialty Food']"
vsT7dxmQFk74l6QKsiWOVA,"['Steakhouses', 'Restaurants']"
I5o1dAdPpDuMPKTv5Ba6Qw,"['Pizza', 'Restaurants']"
mxGrfzXVtdUwhEem494TFQ,"['Japanese', 'Restaurants']"
YwrvDExXXp6KFbIrdnECcg,"['German', 'Fondue', 'Restaurants']"
U_tUbjB7a6HSou9GJhFHYA,"['Fast Food', 'Restaurants']"
IOWc8aOdw3ej9uYnu2TDGw,['Restaurants']
1TKO_V46aJXpUtDBRQS5Jw,"['Delis', 'Sandwiches', 'Restaurants']"
XwRN1dokgVHkAm8-OSKitg,['Restaurants']
ku84NWBpnfgkfpIoQJmknQ,"['Food', 'Juice Bars & Smoothies', 'French', 'Restaurants']"
mjXGettPUoAxAg-vUX1CLQ,"['Delis', 'Sandwiches', 'Restaurants']"
YEDU6m_75cM7vBW027W3RQ,"['Restaurants', 'Italian']"
X-2k9Be825ZSVAZ3le9x3A,"['Restaurants', 'Italian']"
ag_Q1u9nL7VnPA8M_eQuZQ,"['French', 'Restaurants']"
qE5KNPUkohBoP6zSveBC8Q,"['Polish', 'Restaurants']"
RVz2gO5tMdViTm5Fj8bQNw,"['Restaurants', 'Pizza', 'Italian']"
x93cHWHk5xaepbZSMNi2lg,"['Korean', 'Restaurants']"
KXzMaehr0oYn9c4gs-FSBw,"['Restaurants', 'Italian']"
xUDCvZr1-Dpgm4_sL_lEpw,"['Persian/Iranian', 'Middle Eastern', 'Restaurants']"
0WhQ8juXQ7CwbuHGKTsFJw,"['Indian', 'French', 'Restaurants']"
w2HbmYX3wGR-ZGtJnisTDg,"['Breakfast & Brunch', 'Restaurants']"
RaXr6FsM_gNpOKKmaGqNIQ,"['Pizza', 'Restaurants']"
XNOvqsWUDBISW7GlojmLrA,"['Breakfast & Brunch', 'Restaurants']"
qzgkgY4x7qrzBTANzQgM3Q,"['International', 'Breakfast & Brunch', 'Canadian (New)', 'Restaurants']"
IhDTUAFc2x8U8brTeBAeUQ,"['Persian/Iranian', 'Middle Eastern', 'Restaurants']"
i1HLxqjPQfR-TR3kyez7Dg,"['Restaurants', 'Event Planning & Services', 'Barbeque', 'Caterers']"
ssoMQ-qX07Rr8Eozhm-nzA,"['Pizza', 'Restaurants']"
GTh-yLwHGdAgljgB3fIl0g,"['Delis', 'Cafes', 'Restaurants']"
7agWt5dYZ6GPru105HHk3w,"['Pizza', 'Restaurants']"
rc4mjVwefgc7eeGdjIsDnw,"['Cambodian', 'Restaurants']"
H-aFeDAbu-dDojoskjIswA,"['Pizza', 'Restaurants']"
dFelSjykHQOJm7Fgn8X_Wg,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
CfkVs26tVcosDI6IDxKs6w,"['Breakfast & Brunch', 'Restaurants']"
H2CMlF2Ly6XYYcv1tvfMIw,"['Sushi Bars', 'Restaurants']"
Qb66eJjfC1wg7z4wgKrhsw,"['Breakfast & Brunch', 'Restaurants']"
T2W04iop1f40Cv3p5NqrBA,"['Greek', 'Restaurants']"
rT7j4MF8alfiBypeUAHyvA,"['Diners', 'Restaurants']"
UGDonYAbwtkzZt6VG0LWhA,"['Greek', 'Restaurants']"
J75FS3nR6jc_PKNtk4SRcA,"['Thai', 'Restaurants']"
PWAFq0t9gXgLn3RPFhthag,"['Indian', 'Restaurants']"
hvcoyKJ3UXOPdV-r0PGbnQ,"['Buffets', 'Restaurants']"
QShK8PFbOX1Jb9PvP82whA,"['Japanese', 'Restaurants']"
gmOSEPiMUdh7Xwz_piyhYg,"['Delis', 'Sandwiches', 'Restaurants']"
suWHrTsio6u7puYMa2mQWg,"['Caribbean', 'Restaurants']"
7riWzxVMm7lyhiBIGZsccQ,"['Pizza', 'Restaurants']"
pLG9538XoYZ1A4-71XRr8Q,"['Thai', 'Vietnamese', 'Restaurants']"
-p4VPrnWxCkSfsMyCnrVig,"['Pizza', 'Restaurants']"
9_LFB8ETd2Jdz_9-sDkkew,"['Peruvian', 'Restaurants']"
zG4JMPwDlwX5YfIYAm6Z7g,"['Fast Food', 'Restaurants']"
4nFYGjKDwQfzIdH80L2qBg,"['Greek', 'Pizza', 'Restaurants']"
HXQGigFyRbwbDki7jA5uFA,"['Canadian (New)', 'Restaurants']"
nbFp0MHifdhAfOWRtM27GA,"['Caribbean', 'Restaurants']"
EXc-2pkvp5gZzbm1g_XE5w,"['Vietnamese', 'Restaurants']"
enMYRLiwCDZJoq_TSg8pBw,"['Sushi Bars', 'Restaurants']"
kOXPVtluRK7l-NXJXx2Zhg,"['Vietnamese', 'Restaurants']"
k8Lwi5ovd9Z-7W_OKRs-ag,['Restaurants']
MbsOQrvuMlv7-6-uT3rPfg,"['American (Traditional)', 'Restaurants']"
Y8QPeYwiOCedLYQrdds7HA,"['French', 'Restaurants']"
-bm8WT0h2thoAhA_ciXJ3A,"['Pizza', 'Restaurants']"
OsgWuk4uuCPCthUsGZKBDA,"['Pizza', 'Restaurants']"
qRhvfjC5O_3HhJWyEt4LBg,"['Chinese', 'Restaurants']"
XLwu785ixNzSdqOHH3p7Ow,"['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']"
jBU7SiLVJAmjPUBkOJvW9w,"['Delis', 'Sandwiches', 'Restaurants']"
0OO33xWUYsfIzL9DU4DfXw,"['Restaurants', 'Italian']"
xTluZ-CVz18esCjeMxUuGg,"['Caterers', 'Event Planning & Services', 'Restaurants']"
jC0NfLT7f-quxStb4FL3Mg,['Restaurants']
wtTeBuOoKI54G_E7d5mbeg,"['Caribbean', 'Restaurants']"
LyDW8Ut94dvZ_kh0yZ2lrw,['Restaurants']
7z6y1xm-8UNo35YoDFnpHQ,"['Burgers', 'Restaurants']"
PcH5Psm4d7Ta-M7DF-Ocog,"['Fast Food', 'Sandwiches', 'Restaurants']"
N3XhpaaNqSF18RCMS_PBNQ,"['French', 'Restaurants']"
s1GGIZKswMubq304kBn1aw,"['Burgers', 'Pizza', 'Restaurants']"
yQGcRRt_afHuwt86m7V7bA,"['Thai', 'Restaurants']"
I17_6efrmTE-znKllkjZOA,"['Seafood', 'Steakhouses', 'Gluten-Free', 'Restaurants']"
3zGyUbQR5-rm-rhyxY6gnA,"['Vegetarian', 'Indian', 'Restaurants']"
xW9iAfX3WYrO9OHfC3RL3Q,"['Burgers', 'Hot Dogs', 'Restaurants']"
9odWnAs8UfQNrdRvzL-z8g,"['Bakeries', 'Food', 'Cafes', 'Chocolatiers & Shops', 'Specialty Food', 'Restaurants']"
_c98YKUKcD43F7oAPefM8A,"['Chinese', 'Restaurants']"
gFwdhnoC4vUWUWIB8aB0ow,"['Sushi Bars', 'Restaurants']"
dGp_zWXfAVZVz3w8Xc-0LA,"['Pizza', 'Restaurants']"
LtHDWK11yb-XZg6KJjxO1Q,"['Chicken Shop', 'Barbeque', 'Restaurants']"
oD9HQjUmmpHoeGehGL3kWA,"['Japanese', 'Restaurants']"
7t7ybDNlBCMprnK-czMldQ,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
YuVHssS9VHSnvOu1wza8MQ,"['Chinese', 'Restaurants']"
1eLPQ67ayM5JoV7O7mn0kQ,"['Mexican', 'Restaurants']"
-587aHcWTqF_OgPxEqHl5A,"['Barbeque', 'Restaurants']"
dWT8Q3fK73BE4dlymQiFKg,"['Fast Food', 'Restaurants']"
qyfbYUs9O86L_Au7vEYtZQ,"['Restaurants', 'Italian']"
Bh5vHCVBOzaNAM-R4WLNcw,"['Lebanese', 'Middle Eastern', 'Restaurants']"
LXgYuzuVgUyGids9i3pM9g,"['Pizza', 'Restaurants']"
eIJ_QlrzHYmfpGSEOZnHTg,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']"
7P_dps4VaG9NvyQzPyr6fA,"['Korean', 'Barbeque', 'Restaurants']"
hm7S4J8P-aQkai5X7UxDgA,"['Indian', 'Restaurants']"
uvEkBncrRH0tlpaWTZvrPg,"['Canadian (New)', 'Restaurants']"
U4Oa4wAnw4gLjj8lWq-H3g,"['Greek', 'Restaurants']"
xxg10nphfLiKe6YqM7XqxA,"['Canadian (New)', 'Restaurants']"
YUwmUzZvYhLjjyMsK6hgPA,"['Japanese', 'Restaurants']"
BMdZUrfh1MTUH8tAU-vbYA,"['Greek', 'Restaurants']"
fcNzMlSgf_E7q7PnURbYpA,"['Restaurants', 'Italian']"
rCGdG_nepidWJ8I7aZ6JVw,"['Fast Food', 'Restaurants']"
VUrhKz2Ya7IdK5Xyxij2iQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
aD7WQU6E_tbmVmoHNwMSjg,"['Mediterranean', 'Restaurants']"
g90MD0-54L49vi9I0F-0vQ,"['Greek', 'Restaurants']"
ghmUxPSyEvYBQ9vpCU3k0Q,"['Breakfast & Brunch', 'Restaurants']"
E_ol8_CeQ6elUxqu3iQwnw,"['Seafood', 'Pizza', 'Barbeque', 'Restaurants']"
RSNW8GCUOoQx45OoRjlKaQ,"['Fast Food', 'Restaurants']"
